Temperature: 10 C
Humidity: 10 %
Date: 1970-01-01 00:00:00.000000
voltage,pad,gr,totalCurrent
0,2.1075003821575784e-12,0,2.1075003821575784e-12
1,2.6801773238649382e-12,0,2.6801773238649382e-12
2,3.4084768487962283e-12,0,3.4084768487962283e-12
3,4.334671744974907e-12,0,4.334671744974907e-12
4,5.436687823304821e-12,0,5.436687823304821e-12
5,6.403036742754746e-12,0,6.403036742754746e-12
6,7.09278387613503e-12,0,7.09278387613503e-12
7,7.699460658999372e-12,0,7.699460658999372e-12
8,8.180157925957419e-12,0,8.180157925957419e-12
9,8.516415536619165e-12,0,8.516415536619165e-12
10,8.79320321428323e-12,0,8.79320321428323e-12
11,9.264432245827665e-12,0,9.264432245827665e-12
12,9.868870807129492e-12,0,9.868870807129492e-12
13,1.0657553190909561e-11,0,1.0657553190909561e-11
14,1.184752058411417e-11,0,1.184752058411417e-11
15,1.3300120962363087e-11,0,1.3300120962363087e-11
16,1.5051701667999638e-11,0,1.5051701667999638e-11
17,1.7351307207171826e-11,0,1.7351307207171826e-11
18,1.989850715652161e-11,0,1.989850715652161e-11
19,2.2971778000111525e-11,0,2.2971778000111525e-11
20,2.595663956305889e-11,0,2.595663956305889e-11
21,2.847107577857018e-11,0,2.847107577857018e-11
22,3.115046040341752e-11,0,3.115046040341752e-11
23,3.4129706463968456e-11,0,3.4129706463968456e-11
24,3.650931451632314e-11,0,3.650931451632314e-11
25,3.796428867311903e-11,0,3.796428867311903e-11
26,3.871830835089134e-11,0,3.871830835089134e-11
27,3.932324189926024e-11,0,3.932324189926024e-11
28,3.967513120026153e-11,0,3.967513120026153e-11
29,3.96621519571074e-11,0,3.96621519571074e-11
30,3.9275691520748485e-11,0,3.9275691520748485e-11
31,3.9168117693385626e-11,0,3.9168117693385626e-11
32,3.921596840673569e-11,0,3.921596840673569e-11
33,3.9421025744108836e-11,0,3.9421025744108836e-11
34,3.998352019240115e-11,0,3.998352019240115e-11
35,4.111409960512248e-11,0,4.111409960512248e-11
36,4.235925922795211e-11,0,4.235925922795211e-11
37,4.3642224923471126e-11,0,4.3642224923471126e-11
38,4.442474764602709e-11,0,4.442474764602709e-11
39,4.521067723084442e-11,0,4.521067723084442e-11
40,4.568090780556912e-11,0,4.568090780556912e-11
41,4.5932275185549334e-11,0,4.5932275185549334e-11
42,4.6022131415736125e-11,0,4.6022131415736125e-11
43,4.6335674483752757e-11,0,4.6335674483752757e-11
44,4.674292455794335e-11,0,4.674292455794335e-11
45,4.7208250507128907e-11,0,4.7208250507128907e-11
46,4.777588663088096e-11,0,4.777588663088096e-11
47,4.850507728807954e-11,0,4.850507728807954e-11
48,4.918358084342142e-11,0,4.918358084342142e-11
49,4.962011084577401e-11,0,4.962011084577401e-11
50,4.98871288947473e-11,0,4.98871288947473e-11
51,5.031973641772078e-11,0,5.031973641772078e-11
52,5.089650105643306e-11,0,5.089650105643306e-11
53,5.1514706359933337e-11,0,5.1514706359933337e-11
54,5.2492764974838114e-11,0,5.2492764974838114e-11
55,5.3655265778415206e-11,0,5.3655265778415206e-11
56,5.4864229411667535e-11,0,5.4864229411667535e-11
57,5.6023860457783894e-11,0,5.6023860457783894e-11
58,5.7086777755741534e-11,0,5.7086777755741534e-11
59,5.828084204712638e-11,0,5.828084204712638e-11
60,5.954262226976027e-11,0,5.954262226976027e-11
61,6.066070955041533e-11,0,6.066070955041533e-11
62,6.193632850737358e-11,0,6.193632850737358e-11
63,6.36529744526023e-11,0,6.36529744526023e-11
64,6.544938514441038e-11,0,6.544938514441038e-11
65,6.710126817335661e-11,0,6.710126817335661e-11
66,6.86407758686538e-11,0,6.86407758686538e-11
67,7.057376758928389e-11,0,7.057376758928389e-11
68,7.227749078687602e-11,0,7.227749078687602e-11
69,7.372321322484348e-11,0,7.372321322484348e-11
70,7.483479031966338e-11,0,7.483479031966338e-11
71,7.665181416963143e-11,0,7.665181416963143e-11
72,7.870404389378173e-11,0,7.870404389378173e-11
73,8.0782476242598e-11,0,8.0782476242598e-11
74,8.275663258654241e-11,0,8.275663258654241e-11
75,8.55461426935641e-11,0,8.55461426935641e-11
76,8.842948572229744e-11,0,8.842948572229744e-11
77,9.122132145570865e-11,0,9.122132145570865e-11
78,9.351011129992707e-11,0,9.351011129992707e-11
79,9.606452037975726e-11,0,9.606452037975726e-11
80,9.848045103936762e-11,0,9.848045103936762e-11
81,1.008397108723392e-10,0,1.008397108723392e-10
82,1.0259868087719243e-10,0,1.0259868087719243e-10
83,1.0497727033873679e-10,0,1.0497727033873679e-10
84,1.0756395334914182e-10,0,1.0756395334914182e-10
85,1.1017807603819115e-10,0,1.1017807603819115e-10
86,1.1281236918083899e-10,0,1.1281236918083899e-10
87,1.158742078662133e-10,0,1.158742078662133e-10
88,1.1848223041343133e-10,0,1.1848223041343133e-10
89,1.2125967293719253e-10,0,1.2125967293719253e-10
90,1.2408478391612543e-10,0,1.2408478391612543e-10
91,1.2794834810135944e-10,0,1.2794834810135944e-10
92,1.321694075568947e-10,0,1.321694075568947e-10
