Temperature: 20 C
Humidity: 34 %
Date: 1970-01-01 00:00:00.000000
voltage,pad,gr,totalCurrent
0,6.476598989562188e-11,0,6.476598989562188e-11
1,6.60143349260261e-11,0,6.60143349260261e-11
2,6.728674143248352e-11,0,6.728674143248352e-11
3,6.858367319272846e-11,0,6.858367319272846e-11
4,6.873006569619736e-11,0,6.873006569619736e-11
5,6.493702237749206e-11,0,6.493702237749206e-11
6,6.042287178297107e-11,0,6.042287178297107e-11
7,5.611460233746915e-11,0,5.611460233746915e-11
8,5.199144553062208e-11,0,5.199144553062208e-11
9,4.8892191255069785e-11,0,4.8892191255069785e-11
10,4.675781024217883e-11,0,4.675781024217883e-11
11,4.553998740738066e-11,0,4.553998740738066e-11
12,4.647415826210666e-11,0,4.647415826210666e-11
13,4.948496490549929e-11,0,4.948496490549929e-11
14,5.365055308655975e-11,0,5.365055308655975e-11
15,5.851770083619437e-11,0,5.851770083619437e-11
16,6.459186182733106e-11,0,6.459186182733106e-11
17,7.281642403729198e-11,0,7.281642403729198e-11
18,8.60527714717593e-11,0,8.60527714717593e-11
19,1.0500147786541985e-10,0,1.0500147786541985e-10
20,1.2633574926198368e-10,0,1.2633574926198368e-10
21,1.5068997938782815e-10,0,1.5068997938782815e-10
22,1.783186884738789e-10,0,1.783186884738789e-10
23,2.049812666047156e-10,0,2.049812666047156e-10
24,2.280776719172071e-10,0,2.280776719172071e-10
25,2.412150091093782e-10,0,2.412150091093782e-10
26,2.4754700957758803e-10,0,2.4754700957758803e-10
27,2.497918356033003e-10,0,2.497918356033003e-10
28,2.499394315973676e-10,0,2.499394315973676e-10
29,2.5220982957185805e-10,0,2.5220982957185805e-10
30,2.558119553910531e-10,0,2.558119553910531e-10
31,2.5991260786055905e-10,0,2.5991260786055905e-10
32,2.648066030038907e-10,0,2.648066030038907e-10
33,2.701122645207294e-10,0,2.701122645207294e-10
34,2.7766705920910854e-10,0,2.7766705920910854e-10
35,2.8582139979118925e-10,0,2.8582139979118925e-10
36,2.934879887240119e-10,0,2.934879887240119e-10
37,3.0142044495428684e-10,0,3.0142044495428684e-10
38,3.097481766415139e-10,0,3.097481766415139e-10
39,3.173226579633148e-10,0,3.173226579633148e-10
40,3.240901960714615e-10,0,3.240901960714615e-10
41,3.2868212407883063e-10,0,3.2868212407883063e-10
42,3.3320518730869654e-10,0,3.3320518730869654e-10
43,3.365946732230655e-10,0,3.365946732230655e-10
44,3.398051626755953e-10,0,3.398051626755953e-10
45,3.423900243764199e-10,0,3.423900243764199e-10
46,3.451127514357995e-10,0,3.451127514357995e-10
47,3.488393167925361e-10,0,3.488393167925361e-10
48,3.5291287559862726e-10,0,3.5291287559862726e-10
49,3.5756360697066246e-10,0,3.5756360697066246e-10
50,3.6183517232425676e-10,0,3.6183517232425676e-10
51,3.6628482934263575e-10,0,3.6628482934263575e-10
52,3.715382314750325e-10,0,3.715382314750325e-10
53,3.7986053539748156e-10,0,3.7986053539748156e-10
54,3.889769428178923e-10,0,3.889769428178923e-10
55,3.997254664074463e-10,0,3.997254664074463e-10
56,4.105969491134478e-10,0,4.105969491134478e-10
57,4.2389966089984873e-10,0,4.2389966089984873e-10
58,4.378515629477103e-10,0,4.378515629477103e-10
59,4.5329769887175534e-10,0,4.5329769887175534e-10
60,4.668455685109563e-10,0,4.668455685109563e-10
61,4.798648787629872e-10,0,4.798648787629872e-10
62,4.914266472552783e-10,0,4.914266472552783e-10
63,5.033034533695595e-10,0,5.033034533695595e-10
64,5.126407411870987e-10,0,5.126407411870987e-10
65,5.210654078096024e-10,0,5.210654078096024e-10
66,5.275264776938492e-10,0,5.275264776938492e-10
67,5.337546258508147e-10,0,5.337546258508147e-10
68,5.405273204339446e-10,0,5.405273204339446e-10
69,5.480498661129511e-10,0,5.480498661129511e-10
70,5.548747782038792e-10,0,5.548747782038792e-10
71,5.62915825776936e-10,0,5.62915825776936e-10
72,5.725965666587097e-10,0,5.725965666587097e-10
73,5.826983681931041e-10,0,5.826983681931041e-10
74,5.920454933997307e-10,0,5.920454933997307e-10
75,5.995788935599732e-10,0,5.995788935599732e-10
76,6.06533836716876e-10,0,6.06533836716876e-10
77,6.127763807397937e-10,0,6.127763807397937e-10
78,6.176790923988458e-10,0,6.176790923988458e-10
79,6.204509348147908e-10,0,6.204509348147908e-10
80,6.238390486406553e-10,0,6.238390486406553e-10
81,6.29942844935012e-10,0,6.29942844935012e-10
82,6.371212742373344e-10,0,6.371212742373344e-10
83,6.456931347107624e-10,0,6.456931347107624e-10
84,6.54332903303256e-10,0,6.54332903303256e-10
85,6.634713385863318e-10,0,6.634713385863318e-10
