Temperature: 20 C
Humidity: 4 %
Date: 1970-01-01 00:00:00.000000
voltage,pad,gr,totalCurrent
0,1.3143195900388178e-12,0,1.3143195900388178e-12
1,1.8917513467590893e-12,0,1.8917513467590893e-12
2,2.722877330348663e-12,0,2.722877330348663e-12
3,3.9191433314896755e-12,0,3.9191433314896755e-12
4,5.4219994551716865e-12,0,5.4219994551716865e-12
5,7.1220005848977775e-12,0,7.1220005848977775e-12
6,8.74254734424794e-12,0,8.74254734424794e-12
7,1.032140054634819e-11,0,1.032140054634819e-11
8,1.1628740638008123e-11,0,1.1628740638008123e-11
9,1.2543650873560075e-11,0,1.2543650873560075e-11
10,1.318650140143689e-11,0,1.318650140143689e-11
11,1.4130575043533617e-11,0,1.4130575043533617e-11
12,1.5332085570115434e-11,0,1.5332085570115434e-11
13,1.6964602415162194e-11,0,1.6964602415162194e-11
14,1.9168284060429032e-11,0,1.9168284060429032e-11
15,2.194262426836243e-11,0,2.194262426836243e-11
16,2.5510009755661675e-11,0,2.5510009755661675e-11
17,3.0276110553431394e-11,0,3.0276110553431394e-11
18,3.586716384908468e-11,0,3.586716384908468e-11
19,4.3283179972893174e-11,0,4.3283179972893174e-11
20,5.0753531968308703e-11,0,5.0753531968308703e-11
21,5.7713218115448865e-11,0,5.7713218115448865e-11
22,6.500907343329735e-11,0,6.500907343329735e-11
23,7.286632954731686e-11,0,7.286632954731686e-11
24,7.978114987424532e-11,0,7.978114987424532e-11
25,8.414952893283812e-11,0,8.414952893283812e-11
26,8.555290563885598e-11,0,8.555290563885598e-11
27,8.672774116409578e-11,0,8.672774116409578e-11
28,8.737672436810877e-11,0,8.737672436810877e-11
29,8.745734776873964e-11,0,8.745734776873964e-11
30,8.662172711197403e-11,0,8.662172711197403e-11
31,8.61300927431463e-11,0,8.61300927431463e-11
32,8.611099227972351e-11,0,8.611099227972351e-11
33,8.620350818920425e-11,0,8.620350818920425e-11
34,8.70693119034388e-11,0,8.70693119034388e-11
35,8.90796612465608e-11,0,8.90796612465608e-11
36,9.140599768812044e-11,0,9.140599768812044e-11
37,9.383078553372417e-11,0,9.383078553372417e-11
38,9.560574912603327e-11,0,9.560574912603327e-11
39,9.724757926050671e-11,0,9.724757926050671e-11
40,9.846661170312393e-11,0,9.846661170312393e-11
41,9.910262701589722e-11,0,9.910262701589722e-11
42,9.94468471074586e-11,0,9.94468471074586e-11
43,1.0027376563050113e-10,0,1.0027376563050113e-10
44,1.0120729794899174e-10,0,1.0120729794899174e-10
45,1.0220606351568333e-10,0,1.0220606351568333e-10
46,1.0333011517127519e-10,0,1.0333011517127519e-10
47,1.0480935475185402e-10,0,1.0480935475185402e-10
48,1.0624909164602839e-10,0,1.0624909164602839e-10
49,1.0715610006182135e-10,0,1.0715610006182135e-10
50,1.0785108444385924e-10,0,1.0785108444385924e-10
51,1.0902572710115886e-10,0,1.0902572710115886e-10
52,1.1037785895907115e-10,0,1.1037785895907115e-10
53,1.1189630025580707e-10,0,1.1189630025580707e-10
