Temperature: -20 C
Humidity: 10 %
Date: 1970-01-01 00:00:00.000000
voltage,pad,gr,totalCurrent
0,2.312406687103345e-13,0,2.312406687103345e-13
1,2.528097878980355e-13,0,2.528097878980355e-13
2,2.7639017334849493e-13,0,2.7639017334849493e-13
3,3.021706410513052e-13,0,3.021706410513052e-13
4,3.2159193236852893e-13,0,3.2159193236852893e-13
5,3.081213893951028e-13,0,3.081213893951028e-13
6,2.8859386473451194e-13,0,2.8859386473451194e-13
7,2.5073377375505465e-13,0,2.5073377375505465e-13
8,2.1398780444833355e-13,0,2.1398780444833355e-13
9,1.621632181614325e-13,0,1.621632181614325e-13
10,1.1685748010677003e-13,0,1.1685748010677003e-13
11,8.557695599687444e-14,0,8.557695599687444e-14
12,6.755975597018749e-14,0,6.755975597018749e-14
13,5.016483623380986e-14,0,5.016483623380986e-14
14,3.918041904135197e-14,0,3.918041904135197e-14
15,3.1741046867292883e-14,0,3.1741046867292883e-14
16,3.024793453964368e-14,0,3.024793453964368e-14
17,3.440133666166665e-14,0,3.440133666166665e-14
18,4.186829733095917e-14,0,4.186829733095917e-14
19,5.494006196334055e-14,0,5.494006196334055e-14
20,7.917728001451312e-14,0,7.917728001451312e-14
21,1.2743717482276617e-13,0,1.2743717482276617e-13
22,2.210686934831159e-13,0,2.210686934831159e-13
23,3.66615558529939e-13,0,3.66615558529939e-13
24,5.357344161554678e-13,0,5.357344161554678e-13
25,7.226542942922587e-13,0,7.226542942922587e-13
26,9.041046844859053e-13,0,9.041046844859053e-13
27,1.121265259268121e-12,0,1.121265259268121e-12
28,1.2474511840337495e-12,0,1.2474511840337495e-12
29,1.3101183331513313e-12,0,1.3101183331513313e-12
30,1.378785804087232e-12,0,1.378785804087232e-12
31,1.4510555420834091e-12,0,1.4510555420834091e-12
32,1.5459540687220053e-12,0,1.5459540687220053e-12
33,1.6431321489316986e-12,0,1.6431321489316986e-12
34,1.779013692700002e-12,0,1.779013692700002e-12
35,2.0049388681886122e-12,0,2.0049388681886122e-12
36,2.234101879564599e-12,0,2.234101879564599e-12
37,2.436660616769238e-12,0,2.436660616769238e-12
38,2.676260482359824e-12,0,2.676260482359824e-12
39,2.9843365204611115e-12,0,2.9843365204611115e-12
40,3.3726647616721976e-12,0,3.3726647616721976e-12
41,3.737919365995654e-12,0,3.737919365995654e-12
42,3.959931935926995e-12,0,3.959931935926995e-12
43,4.092844652445945e-12,0,4.092844652445945e-12
44,4.2365863977238875e-12,0,4.2365863977238875e-12
45,4.4738507907441874e-12,0,4.4738507907441874e-12
46,4.787439536071092e-12,0,4.787439536071092e-12
47,5.11333203653044e-12,0,5.11333203653044e-12
48,5.411959880754117e-12,0,5.411959880754117e-12
49,5.799397963020787e-12,0,5.799397963020787e-12
50,6.214558795582898e-12,0,6.214558795582898e-12
51,6.635951889822822e-12,0,6.635951889822822e-12
52,6.8973485744625696e-12,0,6.8973485744625696e-12
53,6.783670851049078e-12,0,6.783670851049078e-12
54,6.611457967004718e-12,0,6.611457967004718e-12
55,6.547094690070259e-12,0,6.547094690070259e-12
56,6.428889872633755e-12,0,6.428889872633755e-12
57,6.323238457615065e-12,0,6.323238457615065e-12
58,6.214231284595547e-12,0,6.214231284595547e-12
59,6.3373199247629205e-12,0,6.3373199247629205e-12
60,7.276495483209125e-12,0,7.276495483209125e-12
61,8.354872945332398e-12,0,8.354872945332398e-12
62,9.953161346967793e-12,0,9.953161346967793e-12
63,1.1150335654221868e-11,0,1.1150335654221868e-11
64,1.2694142318602192e-11,0,1.2694142318602192e-11
65,1.4449124643609462e-11,0,1.4449124643609462e-11
66,1.6432656570379112e-11,0,1.6432656570379112e-11
67,1.771812879561977e-11,0,1.771812879561977e-11
68,1.9752447596174377e-11,0,1.9752447596174377e-11
69,2.5050703310543308e-11,0,2.5050703310543308e-11
70,3.580295218428637e-11,0,3.580295218428637e-11
71,6.11468504189996e-11,0,6.11468504189996e-11
72,1.0625282473734344e-10,0,1.0625282473734344e-10
73,2.814565709229281e-10,0,2.814565709229281e-10
74,8.060386330802679e-10,0,8.060386330802679e-10
75,2.2314689635950393e-09,0,2.2314689635950393e-09
76,5.2008231062204516e-09,0,5.2008231062204516e-09
77,2.7538964432061178e-08,0,2.7538964432061178e-08
78,1.7892508893807242e-07,0,1.7892508893807242e-07
79,1.1825778039023035e-06,0,1.1825778039023035e-06
80,7.816074347466302e-06,0,7.816074347466302e-06
81,5.1659195702414595e-05,0,5.1659195702414595e-05
