Temperature: 60 C
Humidity: 10 %
Date: 1970-01-01 00:00:00.000000
voltage,pad,gr,totalCurrent
0,2.203978528894212e-09,0,2.203978528894212e-09
1,2.188007417626496e-09,0,2.188007417626496e-09
2,2.17215204087787e-09,0,2.17215204087787e-09
3,2.1564115599791467e-09,0,2.1564115599791467e-09
4,2.149636541428953e-09,0,2.149636541428953e-09
5,2.225029715636635e-09,0,2.225029715636635e-09
6,2.342283163451473e-09,0,2.342283163451473e-09
7,2.507535957919267e-09,0,2.507535957919267e-09
8,2.6910520869677686e-09,0,2.6910520869677686e-09
9,2.9251130434598702e-09,0,2.9251130434598702e-09
10,3.2207249956552896e-09,0,3.2207249956552896e-09
11,3.5857477518790914e-09,0,3.5857477518790914e-09
12,4.019515060896276e-09,0,4.019515060896276e-09
13,4.5155809341381576e-09,0,4.5155809341381576e-09
14,5.094726742022233e-09,0,5.094726742022233e-09
15,5.87830103996116e-09,0,5.87830103996116e-09
16,6.937221633581739e-09,0,6.937221633581739e-09
17,8.323997765476532e-09,0,8.323997765476532e-09
18,1.0162720534969347e-08,0,1.0162720534969347e-08
19,1.275662470119733e-08,0,1.275662470119733e-08
20,1.5790702488768074e-08,0,1.5790702488768074e-08
21,1.915597611916247e-08,0,1.915597611916247e-08
22,2.265320831902946e-08,0,2.265320831902946e-08
23,2.6021499380225843e-08,0,2.6021499380225843e-08
24,2.8827400949654452e-08,0,2.8827400949654452e-08
25,3.069743098960876e-08,0,3.069743098960876e-08
26,3.120619089238522e-08,0,3.120619089238522e-08
27,3.172815486012597e-08,0,3.172815486012597e-08
28,3.226667787052275e-08,0,3.226667787052275e-08
29,3.266483918687649e-08,0,3.266483918687649e-08
30,3.2986866621704065e-08,0,3.2986866621704065e-08
31,3.330987433189096e-08,0,3.330987433189096e-08
32,3.366305231173712e-08,0,3.366305231173712e-08
33,3.402001232006617e-08,0,3.402001232006617e-08
34,3.443115107212744e-08,0,3.443115107212744e-08
35,3.5022242300874294e-08,0,3.5022242300874294e-08
36,3.562352010599901e-08,0,3.562352010599901e-08
37,3.6080767910057485e-08,0,3.6080767910057485e-08
38,3.652683616986454e-08,0,3.652683616986454e-08
39,3.694871137922738e-08,0,3.694871137922738e-08
40,3.7388223724246626e-08,0,3.7388223724246626e-08
41,3.7675568847735284e-08,0,3.7675568847735284e-08
42,3.7840483464972925e-08,0,3.7840483464972925e-08
43,3.8164979994092526e-08,0,3.8164979994092526e-08
44,3.8518259658382055e-08,0,3.8518259658382055e-08
45,3.892191727947241e-08,0,3.892191727947241e-08
46,3.9488127592088206e-08,0,3.9488127592088206e-08
47,4.010447230322923e-08,0,4.010447230322923e-08
48,4.076099257172606e-08,0,4.076099257172606e-08
49,4.130798692788734e-08,0,4.130798692788734e-08
50,4.1730111296381364e-08,0,4.1730111296381364e-08
51,4.219957108251075e-08,0,4.219957108251075e-08
52,4.272733772491524e-08,0,4.272733772491524e-08
53,4.315941695809344e-08,0,4.315941695809344e-08
54,4.373437126781637e-08,0,4.373437126781637e-08
55,4.437765451306767e-08,0,4.437765451306767e-08
56,4.5030449170404845e-08,0,4.5030449170404845e-08
57,4.5587362979418036e-08,0,4.5587362979418036e-08
58,4.6021525055249263e-08,0,4.6021525055249263e-08
59,4.646798444394018e-08,0,4.646798444394018e-08
60,4.693727245618808e-08,0,4.693727245618808e-08
61,4.722515098609214e-08,0,4.722515098609214e-08
62,4.750963067444927e-08,0,4.750963067444927e-08
63,4.796741891616611e-08,0,4.796741891616611e-08
64,4.851024344795194e-08,0,4.851024344795194e-08
65,4.905926473252376e-08,0,4.905926473252376e-08
66,4.967571239484237e-08,0,4.967571239484237e-08
67,5.0448409743841316e-08,0,5.0448409743841316e-08
68,5.120124140970785e-08,0,5.120124140970785e-08
69,5.186094332883623e-08,0,5.186094332883623e-08
70,5.244702283884415e-08,0,5.244702283884415e-08
71,5.328792143713525e-08,0,5.328792143713525e-08
72,5.42571548011719e-08,0,5.42571548011719e-08
73,5.5196726046622884e-08,0,5.5196726046622884e-08
74,5.604662446702817e-08,0,5.604662446702817e-08
75,5.721868093813349e-08,0,5.721868093813349e-08
76,5.841524765199694e-08,0,5.841524765199694e-08
77,5.951647788873268e-08,0,5.951647788873268e-08
78,6.037711328769457e-08,0,6.037711328769457e-08
79,6.130502726760087e-08,0,6.130502726760087e-08
80,6.206273982538914e-08,0,6.206273982538914e-08
81,6.274688391191554e-08,0,6.274688391191554e-08
82,6.320593860736158e-08,0,6.320593860736158e-08
83,6.383340172491987e-08,0,6.383340172491987e-08
84,6.44758714317849e-08,0,6.44758714317849e-08
85,6.512080334219033e-08,0,6.512080334219033e-08
86,6.574193513333967e-08,0,6.574193513333967e-08
87,6.654191905193823e-08,0,6.654191905193823e-08
88,6.723142953835263e-08,0,6.723142953835263e-08
89,6.781913306732408e-08,0,6.781913306732408e-08
90,6.839409933313668e-08,0,6.839409933313668e-08
91,6.935561374483294e-08,0,6.935561374483294e-08
92,7.03613858677362e-08,0,7.03613858677362e-08
93,7.127515578306067e-08,0,7.127515578306067e-08
94,7.201039150934334e-08,0,7.201039150934334e-08
95,7.303629633849248e-08,0,7.303629633849248e-08
96,7.40922717742132e-08,0,7.40922717742132e-08
97,7.517350110051224e-08,0,7.517350110051224e-08
98,7.602111558334641e-08,0,7.602111558334641e-08
99,7.700094711513475e-08,0,7.700094711513475e-08
100,7.805131736752843e-08,0,7.805131736752843e-08
101,7.934018658406029e-08,0,7.934018658406029e-08
102,8.076686729408275e-08,0,8.076686729408275e-08
103,8.241053304462323e-08,0,8.241053304462323e-08
104,8.390679461087704e-08,0,8.390679461087704e-08
105,8.544485645853543e-08,0,8.544485645853543e-08
106,8.708174059009901e-08,0,8.708174059009901e-08
107,8.867819583062739e-08,0,8.867819583062739e-08
108,9.009604256588223e-08,0,9.009604256588223e-08
109,9.121050512031239e-08,0,9.121050512031239e-08
110,9.248212015541733e-08,0,9.248212015541733e-08
111,9.407082487891478e-08,0,9.407082487891478e-08
112,9.559588235089147e-08,0,9.559588235089147e-08
113,9.701381257439905e-08,0,9.701381257439905e-08
114,9.861862658942107e-08,0,9.861862658942107e-08
115,1.0053547540759512e-07,0,1.0053547540759512e-07
116,1.0253944458061784e-07,0,1.0253944458061784e-07
117,1.0445219252949723e-07,0,1.0445219252949723e-07
118,1.0636487848840275e-07,0,1.0636487848840275e-07
119,1.0824838955499776e-07,0,1.0824838955499776e-07
120,1.0999242130737508e-07,0,1.0999242130737508e-07
121,1.1146602285845535e-07,0,1.1146602285845535e-07
122,1.1292204143956333e-07,0,1.1292204143956333e-07
123,1.1447058065719861e-07,0,1.1447058065719861e-07
124,1.1598227227488713e-07,0,1.1598227227488713e-07
125,1.1731410795264218e-07,0,1.1731410795264218e-07
126,1.1907731380267889e-07,0,1.1907731380267889e-07
127,1.215810940028553e-07,0,1.215810940028553e-07
128,1.2448542967034922e-07,0,1.2448542967034922e-07
129,1.2771171465899629e-07,0,1.2771171465899629e-07
130,1.311982457421367e-07,0,1.311982457421367e-07
131,1.3536977336233181e-07,0,1.3536977336233181e-07
132,1.3955176585010175e-07,0,1.3955176585010175e-07
133,1.4350499810477547e-07,0,1.4350499810477547e-07
134,1.4710997326190868e-07,0,1.4710997326190868e-07
135,1.512092308493969e-07,0,1.512092308493969e-07
136,1.5484291492888882e-07,0,1.5484291492888882e-07
137,1.5806591655205578e-07,0,1.5806591655205578e-07
138,1.6103406750115656e-07,0,1.6103406750115656e-07
139,1.6465707298185038e-07,0,1.6465707298185038e-07
140,1.6845422753196534e-07,0,1.6845422753196534e-07
141,1.723790677226034e-07,0,1.723790677226034e-07
142,1.7672335554246733e-07,0,1.7672335554246733e-07
143,1.8173497463851595e-07,0,1.8173497463851595e-07
144,1.8686860788837036e-07,0,1.8686860788837036e-07
145,1.9122038794412507e-07,0,1.9122038794412507e-07
146,1.960382222290546e-07,0,1.960382222290546e-07
147,2.0223762196098436e-07,0,2.0223762196098436e-07
148,2.0815623102174452e-07,0,2.0815623102174452e-07
149,2.137579123186626e-07,0,2.137579123186626e-07
150,2.199885483916528e-07,0,2.199885483916528e-07
151,2.2837987815436934e-07,0,2.2837987815436934e-07
152,2.3841398875364382e-07,0,2.3841398875364382e-07
153,2.4757636531329413e-07,0,2.4757636531329413e-07
154,2.5622741947087823e-07,0,2.5622741947087823e-07
155,2.661123563785756e-07,0,2.661123563785756e-07
156,2.7603019521162894e-07,0,2.7603019521162894e-07
157,2.849046360729394e-07,0,2.849046360729394e-07
158,2.9264975928950563e-07,0,2.9264975928950563e-07
159,3.032025470811051e-07,0,3.032025470811051e-07
160,3.170548460624985e-07,0,3.170548460624985e-07
161,3.31768691275772e-07,0,3.31768691275772e-07
162,3.463110754778555e-07,0,3.463110754778555e-07
163,3.630672436921427e-07,0,3.630672436921427e-07
164,3.8124062175893514e-07,0,3.8124062175893514e-07
165,4.005720869965601e-07,0,4.005720869965601e-07
166,4.199619593842716e-07,0,4.199619593842716e-07
167,4.418012653770379e-07,0,4.418012653770379e-07
168,4.6775063032029196e-07,0,4.6775063032029196e-07
169,5.013235021205296e-07,0,5.013235021205296e-07
170,5.4172152519005e-07,0,5.4172152519005e-07
171,5.891656873089461e-07,0,5.891656873089461e-07
172,6.456484727816667e-07,0,6.456484727816667e-07
173,7.139820383697016e-07,0,7.139820383697016e-07
174,7.960588715096433e-07,0,7.960588715096433e-07
175,9.005391178277324e-07,0,9.005391178277324e-07
176,1.0305592542228609e-06,0,1.0305592542228609e-06
177,1.1850447764019204e-06,0,1.1850447764019204e-06
178,1.3986499617107345e-06,0,1.3986499617107345e-06
179,1.7003016272653105e-06,0,1.7003016272653105e-06
180,2.244277745305242e-06,0,2.244277745305242e-06
181,3.071236571224454e-06,0,3.071236571224454e-06
182,4.8401550691550776e-06,0,4.8401550691550776e-06
183,7.589185020550228e-06,0,7.589185020550228e-06
184,1.3124348529684446e-05,0,1.3124348529684446e-05
185,2.269655236242715e-05,0,2.269655236242715e-05
186,3.925025715147608e-05,0,3.925025715147608e-05
